Suburb,Rooms,Type,Price,Distance,Bathroom,Car,Lattitude,Longtitude,Region,Year
Hampton,2,u,450000.0,13.7,2.0,1.0,-37.9462,145.0212,Southern Metropolitan,2017
Hampton,2,u,738000.0,13.7,1.0,2.0,-37.9395,145.0001,Southern Metropolitan,2016
Hampton,3,t,1140000.0,13.7,2.0,2.0,-37.9336,144.997,Southern Metropolitan,2016
Hampton,2,u,500000.0,13.7,1.0,1.0,-37.9436,145.0027,Southern Metropolitan,2016
Hampton,4,h,1460000.0,13.7,3.0,2.0,-37.9369,145.0163,Southern Metropolitan,2016
Hampton,4,h,2800000.0,13.7,3.0,2.0,-37.9345,145.0,Southern Metropolitan,2016
Hampton,3,t,820000.0,13.7,2.0,2.0,-37.9368,145.0242,Southern Metropolitan,2016
Hampton,2,t,915500.0,13.7,2.0,1.0,-37.9431,145.0118,Southern Metropolitan,2016
Hampton,4,h,1740000.0,13.7,3.0,2.0,-37.9401,145.0083,Southern Metropolitan,2016
Hampton,1,h,2450000.0,13.7,2.0,0.0,-37.94,145.0151,Southern Metropolitan,2016
Hampton,4,h,1800000.0,13.7,2.0,1.0,-37.9315,145.0109,Southern Metropolitan,2016
Hampton,4,h,2160000.0,13.7,2.0,1.0,-37.9382,144.9997,Southern Metropolitan,2016
Hampton,3,h,1800000.0,13.7,2.0,2.0,-37.9452,145.0113,Southern Metropolitan,2016
Hampton,3,h,2439500.0,13.7,2.0,2.0,-37.9384,145.0002,Southern Metropolitan,2016
Hampton,4,h,2250000.0,13.7,2.0,2.0,-37.9407,145.0104,Southern Metropolitan,2016
Hampton,4,h,2130000.0,13.7,2.0,2.0,-37.9446,145.0092,Southern Metropolitan,2016
Hampton East,2,u,400000.0,14.5,1.0,1.0,-37.9367,145.0322,Southern Metropolitan,2017
Hampton East,3,h,952000.0,14.5,2.0,2.0,-37.9356,145.0268,Southern Metropolitan,2016
Hampton East,3,h,1255000.0,14.5,2.0,2.0,-37.9346,145.0302,Southern Metropolitan,2016
Hampton East,3,t,1020000.0,14.5,2.0,2.0,-37.9355,145.0257,Southern Metropolitan,2016
Hampton East,3,h,926000.0,14.5,2.0,2.0,-37.9431,145.0267,Southern Metropolitan,2016
Hampton East,3,h,1070000.0,14.5,1.0,3.0,-37.9428,145.0296,Southern Metropolitan,2016
Hampton East,2,u,801000.0,14.5,1.0,1.0,-37.9432,145.0348,Southern Metropolitan,2016
Hampton East,3,t,1150000.0,14.5,2.0,1.0,-37.9355,145.0276,Southern Metropolitan,2016
Hampton East,2,u,472000.0,14.5,1.0,1.0,-37.933,145.0322,Southern Metropolitan,2017
Hampton East,3,h,1471000.0,14.5,2.0,2.0,-37.9362,145.0339,Southern Metropolitan,2017
Hampton East,2,h,830000.0,14.5,1.0,2.0,-37.9426,145.03,Southern Metropolitan,2016
Hampton East,3,h,1195000.0,14.5,1.0,2.0,-37.9386,145.0317,Southern Metropolitan,2016
Hampton East,3,h,1300000.0,14.5,2.0,2.0,-37.9431,145.0274,Southern Metropolitan,2016
Hampton East,4,h,1416000.0,14.5,2.0,2.0,-37.9343,145.0303,Southern Metropolitan,2016
Hampton East,4,h,1200000.0,14.5,2.0,2.0,-37.9405,145.0346,Southern Metropolitan,2016
Hampton East,3,u,865000.0,14.5,2.0,2.0,-37.9431,145.0347,Southern Metropolitan,2016
Hawthorn,4,h,1650000.0,4.6,2.0,2.0,-37.8344,145.0422,Southern Metropolitan,2016
Hawthorn,3,h,5100000.0,4.6,2.0,3.0,-37.8332,145.0366,Southern Metropolitan,2016
Hawthorn,4,h,2670000.0,4.6,2.0,1.0,-37.8183,145.0371,Southern Metropolitan,2016
Hawthorn,3,h,1480000.0,4.6,1.0,0.0,-37.8157,145.0263,Southern Metropolitan,2016
Hawthorn,1,u,348000.0,4.6,1.0,1.0,-37.8303,145.0341,Southern Metropolitan,2016
Hawthorn,1,u,320000.0,4.6,1.0,0.0,-37.8235,145.0258,Southern Metropolitan,2016
Hawthorn,3,u,1189000.0,4.6,1.0,1.0,-37.8243,145.0328,Southern Metropolitan,2016
Hawthorn,2,u,610000.0,4.6,2.0,1.0,-37.8154,145.0369,Southern Metropolitan,2017
Hawthorn,2,u,575000.0,4.6,1.0,1.0,-37.8263,145.0257,Southern Metropolitan,2017
Hawthorn,2,u,600000.0,4.6,1.0,1.0,-37.816,145.0272,Southern Metropolitan,2017
Hawthorn,1,u,492000.0,4.6,1.0,1.0,-37.8299,145.0422,Southern Metropolitan,2017
Hawthorn,2,u,891000.0,4.6,1.0,1.0,-37.8186,145.017,Southern Metropolitan,2016
Hawthorn,2,u,806000.0,4.6,1.0,1.0,-37.8249,145.0342,Southern Metropolitan,2016
Hawthorn,2,h,1155000.0,4.6,1.0,2.0,-37.8153,145.0231,Southern Metropolitan,2016
Hawthorn,3,h,2000000.0,4.6,2.0,1.0,-37.8155,145.019,Southern Metropolitan,2016
Hawthorn,2,u,500000.0,4.6,1.0,1.0,-37.8287,145.035,Southern Metropolitan,2016
Hawthorn,2,u,753000.0,4.6,1.0,2.0,-37.8186,145.017,Southern Metropolitan,2016
Hawthorn,1,u,330000.0,4.6,1.0,1.0,-37.8177,145.0424,Southern Metropolitan,2016
Hawthorn,3,h,1420000.0,4.6,1.0,0.0,-37.8214,145.0437,Southern Metropolitan,2016
Hawthorn,3,u,956000.0,4.6,2.0,2.0,-37.8258,145.0446,Southern Metropolitan,2016
Hawthorn,2,u,418000.0,4.6,1.0,0.0,-37.8261,145.0349,Southern Metropolitan,2016
Hawthorn,2,u,495000.0,4.6,1.0,1.0,-37.8216,145.0343,Southern Metropolitan,2016
Hawthorn,2,u,525000.0,4.6,1.0,1.0,-37.8265,145.0257,Southern Metropolitan,2016
Hawthorn,1,u,292000.0,4.6,1.0,0.0,-37.8294,145.0382,Southern Metropolitan,2016
Hawthorn,2,u,430000.0,4.6,1.0,1.0,-37.8248,145.0282,Southern Metropolitan,2016
Hawthorn,1,u,365000.0,4.6,1.0,1.0,-37.8272,145.0444,Southern Metropolitan,2016
Hawthorn,2,u,580000.0,4.6,1.0,1.0,-37.8143,145.0322,Southern Metropolitan,2016
Hawthorn,3,h,1300000.0,4.6,2.0,1.0,-37.8236,145.0425,Southern Metropolitan,2016
Hawthorn,3,h,1300000.0,4.6,1.0,0.0,-37.8173,145.0252,Southern Metropolitan,2016
Hawthorn,2,u,575000.0,4.6,2.0,1.0,-37.8213,145.0291,Southern Metropolitan,2016
Hawthorn,1,u,335000.0,4.6,1.0,1.0,-37.8276,145.0342,Southern Metropolitan,2016
Hawthorn,2,u,440000.0,4.6,1.0,1.0,-37.8192,145.0385,Southern Metropolitan,2016
Hawthorn,3,u,1000000.0,4.6,3.0,2.0,-37.8144,145.0153,Southern Metropolitan,2016
Hawthorn,4,h,2610000.0,4.6,2.0,7.0,-37.8187,145.0272,Southern Metropolitan,2016
Hawthorn,3,h,1741000.0,4.6,1.0,1.0,-37.8155,145.0385,Southern Metropolitan,2016
Hawthorn,3,h,2325000.0,4.6,2.0,1.0,-37.8281,145.0391,Southern Metropolitan,2016
Hawthorn,2,u,545000.0,4.6,1.0,1.0,-37.8258,145.0446,Southern Metropolitan,2016
Hawthorn,2,u,655000.0,4.6,1.0,1.0,-37.8343,145.0364,Southern Metropolitan,2016
Hawthorn,2,h,2920000.0,4.6,1.0,3.0,-37.8251,145.0385,Southern Metropolitan,2016
Hawthorn,1,u,488000.0,4.6,1.0,1.0,-37.8272,145.0343,Southern Metropolitan,2016
Hawthorn,3,h,1510000.0,4.6,2.0,2.0,-37.8163,145.0301,Southern Metropolitan,2016
Hawthorn,1,u,450000.0,4.6,1.0,1.0,-37.8237,145.0242,Southern Metropolitan,2017
Hawthorn,3,h,2065000.0,4.6,1.0,1.0,-37.8165,145.021,Southern Metropolitan,2016
Hawthorn,1,u,350000.0,4.6,1.0,1.0,-37.8208,145.0456,Southern Metropolitan,2016
Hawthorn,2,u,645000.0,4.6,1.0,1.0,-37.8314,145.0353,Southern Metropolitan,2016
Hawthorn,3,t,1400000.0,4.6,2.0,2.0,-37.8299,145.0387,Southern Metropolitan,2016
Hawthorn,3,h,1712000.0,4.6,1.0,1.0,-37.814,145.0212,Southern Metropolitan,2016
Hawthorn,2,u,520000.0,4.6,1.0,1.0,-37.8185,145.0235,Southern Metropolitan,2016
Hawthorn,1,u,480000.0,4.6,1.0,1.0,-37.8128,145.0171,Southern Metropolitan,2016
Hawthorn,2,u,630000.0,4.6,1.0,1.0,-37.8268,145.0267,Southern Metropolitan,2016
Hawthorn,4,h,3225000.0,4.6,2.0,2.0,-37.814,145.0175,Southern Metropolitan,2016
Hawthorn,2,u,517000.0,4.6,1.0,1.0,-37.8261,145.0254,Southern Metropolitan,2016
Hawthorn,1,u,320000.0,4.6,1.0,1.0,-37.827,145.0444,Southern Metropolitan,2016
Hawthorn,2,h,1828500.0,4.6,1.0,0.0,-37.8202,145.0409,Southern Metropolitan,2016
Hawthorn,1,u,400000.0,4.6,1.0,1.0,-37.8155,145.0161,Southern Metropolitan,2016
Hawthorn,4,u,1650000.0,4.6,2.0,3.0,-37.8271,145.0243,Southern Metropolitan,2016
Hawthorn,5,h,3950000.0,4.6,2.0,3.0,-37.8257,145.0321,Southern Metropolitan,2016
Hawthorn,2,u,587500.0,4.6,1.0,1.0,-37.8271,145.0347,Southern Metropolitan,2016
Hawthorn,2,u,560000.0,4.6,1.0,1.0,-37.8268,145.0344,Southern Metropolitan,2016
Hawthorn,4,h,1936000.0,4.6,2.0,1.0,-37.8142,145.0252,Southern Metropolitan,2016
Hawthorn,5,h,4250000.0,4.6,4.0,3.0,-37.8291,145.0308,Southern Metropolitan,2016
Hawthorn,5,h,3500000.0,4.6,1.0,3.0,-37.8298,145.0355,Southern Metropolitan,2016
Hawthorn,2,u,487500.0,4.6,1.0,1.0,-37.814,145.021,Southern Metropolitan,2016
Hawthorn,3,u,630000.0,4.6,1.0,1.0,-37.8153,145.021,Southern Metropolitan,2017
Hawthorn,3,h,1560000.0,4.6,2.0,0.0,-37.8169,145.0234,Southern Metropolitan,2017
Hawthorn,2,h,2265000.0,4.6,1.0,1.0,-37.8173,145.0248,Southern Metropolitan,2017
Hawthorn,3,u,840000.0,4.6,2.0,2.0,-37.8268,145.0344,Southern Metropolitan,2017
Hawthorn,3,h,1780000.0,4.6,3.0,2.0,-37.824,145.0427,Southern Metropolitan,2017
Hawthorn,2,u,605000.0,4.6,1.0,1.0,-37.8268,145.0257,Southern Metropolitan,2017
Hawthorn,2,u,535000.0,4.6,1.0,1.0,-37.8185,145.0236,Southern Metropolitan,2016
Hawthorn,2,u,815000.0,4.6,1.0,1.0,-37.8184,145.0163,Southern Metropolitan,2016
Hawthorn,3,u,1975000.0,4.6,2.0,1.0,-37.8235,145.029,Southern Metropolitan,2016
Hawthorn,2,u,445000.0,4.6,1.0,1.0,-37.8249,145.026,Southern Metropolitan,2016
Hawthorn,2,u,663000.0,4.6,1.0,1.0,-37.8166,145.0163,Southern Metropolitan,2016
Hawthorn,2,u,657500.0,4.6,1.0,1.0,-37.8177,145.0424,Southern Metropolitan,2016
Hawthorn,4,h,5050000.0,4.6,4.0,2.0,-37.8168,145.0321,Southern Metropolitan,2016
Hawthorn,1,u,445000.0,4.6,1.0,1.0,-37.8261,145.0269,Southern Metropolitan,2016
Hawthorn,2,u,750000.0,4.6,1.0,1.0,-37.8287,145.035,Southern Metropolitan,2016
Hawthorn,3,h,1180000.0,4.6,1.0,3.0,-37.8176,145.0204,Southern Metropolitan,2016
Hawthorn,2,u,470000.0,4.6,1.0,1.0,-37.813,145.0207,Southern Metropolitan,2016
Hawthorn,2,u,485000.0,4.6,1.0,1.0,-37.8226,145.0368,Southern Metropolitan,2016
Hawthorn,1,u,290000.0,4.6,1.0,1.0,-37.8308,145.034,Southern Metropolitan,2016
Hawthorn,4,h,1800000.0,4.6,2.0,4.0,-37.839,145.0418,Southern Metropolitan,2016
Hawthorn,2,u,805000.0,4.6,1.0,1.0,-37.8235,145.0294,Southern Metropolitan,2016
Hawthorn,3,h,1855000.0,4.6,1.0,1.0,-37.8253,145.0287,Southern Metropolitan,2016
Hawthorn,3,h,1377000.0,4.6,1.0,2.0,-37.8202,145.0404,Southern Metropolitan,2016
Hawthorn,2,u,665000.0,4.6,1.0,3.0,-37.8183,145.0194,Southern Metropolitan,2016
Hawthorn,2,u,751000.0,4.6,1.0,1.0,-37.8144,145.0328,Southern Metropolitan,2016
Hawthorn,3,h,1551000.0,4.6,1.0,1.0,-37.8172,145.0243,Southern Metropolitan,2016
Hawthorn,1,u,415000.0,4.6,1.0,1.0,-37.8192,145.0221,Southern Metropolitan,2016
Hawthorn,2,u,743000.0,4.6,1.0,2.0,-37.8249,145.0405,Southern Metropolitan,2016
Hawthorn,2,h,1535000.0,4.6,1.0,0.0,-37.8198,145.0245,Southern Metropolitan,2017
Hawthorn,2,u,612500.0,4.6,1.0,1.0,-37.8183,145.0423,Southern Metropolitan,2017
Hawthorn,3,h,2410000.0,4.6,2.0,0.0,-37.8169,145.021,Southern Metropolitan,2017
Hawthorn,2,u,690000.0,4.6,1.0,1.0,-37.818,145.0268,Southern Metropolitan,2017
Hawthorn,2,u,695000.0,4.6,1.0,1.0,-37.8305,145.0341,Southern Metropolitan,2016
Hawthorn,2,u,715000.0,4.6,1.0,1.0,-37.8142,145.0308,Southern Metropolitan,2016
Hawthorn,3,h,2375000.0,4.6,2.0,2.0,-37.8171,145.0252,Southern Metropolitan,2016
Hawthorn,2,u,530000.0,4.6,1.0,1.0,-37.826,145.0349,Southern Metropolitan,2016
Hawthorn,3,h,1980000.0,4.6,2.0,1.0,-37.8219,145.0241,Southern Metropolitan,2016
Hawthorn,2,t,1055000.0,4.6,2.0,1.0,-37.813,145.0167,Southern Metropolitan,2016
Hawthorn,4,h,1976000.0,4.6,2.0,2.0,-37.8246,145.026,Southern Metropolitan,2016
Hawthorn,1,u,382000.0,4.6,1.0,1.0,-37.8339,145.0335,Southern Metropolitan,2016
Hawthorn,1,u,499000.0,4.6,1.0,1.0,-37.8158,145.0342,Southern Metropolitan,2016
Hawthorn,2,u,495000.0,4.6,1.0,1.0,-37.8157,145.0273,Southern Metropolitan,2016
Hawthorn,5,h,3750000.0,4.6,3.0,2.0,-37.8144,145.0279,Southern Metropolitan,2016
Hawthorn,3,h,1400000.0,4.6,2.0,1.0,-37.8159,145.0219,Southern Metropolitan,2016
Hawthorn,1,u,370000.0,4.6,1.0,1.0,-37.8222,145.0329,Southern Metropolitan,2016
Hawthorn,2,u,627500.0,4.6,2.0,2.0,-37.8213,145.0224,Southern Metropolitan,2016
Hawthorn,2,u,710000.0,4.6,2.0,1.0,-37.8264,145.027,Southern Metropolitan,2016
Hawthorn,1,u,485000.0,4.6,1.0,1.0,-37.8264,145.027,Southern Metropolitan,2016
Hawthorn,1,u,310000.0,4.6,1.0,1.0,-37.8216,145.0343,Southern Metropolitan,2016
Hawthorn,3,h,3120000.0,4.6,1.0,4.0,-37.8224,145.0243,Southern Metropolitan,2016
Hawthorn,2,u,450000.0,4.6,1.0,1.0,-37.8186,145.0423,Southern Metropolitan,2016
Hawthorn,3,h,2160000.0,4.6,2.0,2.0,-37.82,145.0421,Southern Metropolitan,2016
Heidelberg Heights,2,h,815000.0,10.5,1.0,2.0,-37.7501,145.0505,Eastern Metropolitan,2016
Heidelberg Heights,3,h,720000.0,10.5,1.0,0.0,-37.7375,145.0555,Eastern Metropolitan,2017
Heidelberg Heights,4,h,1370000.0,10.5,2.0,4.0,-37.746,145.0511,Eastern Metropolitan,2017
Heidelberg Heights,2,h,757000.0,10.5,2.0,2.0,-37.7494,145.0538,Eastern Metropolitan,2017
Heidelberg Heights,3,h,740600.0,10.5,2.0,2.0,-37.7375,145.0586,Eastern Metropolitan,2016
Heidelberg Heights,3,h,580000.0,10.5,1.0,1.0,-37.7428,145.0532,Eastern Metropolitan,2016
Heidelberg Heights,2,t,565000.0,10.5,2.0,1.0,-37.7426,145.0556,Eastern Metropolitan,2016
Heidelberg Heights,5,h,1587500.0,10.5,5.0,2.0,-37.7521,145.0505,Eastern Metropolitan,2016
Heidelberg Heights,4,h,758500.0,10.5,2.0,3.0,-37.7427,145.0547,Eastern Metropolitan,2016
Heidelberg Heights,3,h,994000.0,10.5,2.0,2.0,-37.7453,145.0559,Eastern Metropolitan,2016
Heidelberg Heights,3,h,725000.0,10.5,2.0,1.0,-37.7505,145.0477,Eastern Metropolitan,2016
Heidelberg Heights,2,h,725000.0,10.5,1.0,3.0,-37.7368,145.0524,Eastern Metropolitan,2016
Heidelberg Heights,3,h,743000.0,10.5,1.0,0.0,-37.7428,145.0494,Eastern Metropolitan,2016
Heidelberg Heights,3,h,785000.0,10.5,1.0,0.0,-37.7477,145.0481,Eastern Metropolitan,2016
Heidelberg Heights,3,t,620000.0,10.5,2.0,2.0,-37.7424,145.0519,Eastern Metropolitan,2016
Heidelberg Heights,2,h,700000.0,10.5,2.0,1.0,-37.7376,145.0488,Eastern Metropolitan,2016
Heidelberg Heights,3,t,706750.0,10.5,2.0,2.0,-37.7449,145.0523,Eastern Metropolitan,2017
Heidelberg Heights,2,h,584000.0,10.5,1.0,1.0,-37.7418,145.0513,Eastern Metropolitan,2016
Heidelberg Heights,3,h,909000.0,10.5,2.0,2.0,-37.7358,145.0546,Eastern Metropolitan,2016
Heidelberg Heights,4,h,1086000.0,10.5,2.0,2.0,-37.7404,145.0582,Eastern Metropolitan,2016
Heidelberg Heights,2,h,680000.0,10.5,1.0,1.0,-37.7365,145.0545,Eastern Metropolitan,2016
Heidelberg Heights,2,u,440000.0,10.5,1.0,2.0,-37.7429,145.0519,Eastern Metropolitan,2016
Heidelberg Heights,2,h,650000.0,10.5,1.0,3.0,-37.7377,145.0541,Eastern Metropolitan,2016
Heidelberg Heights,5,h,890000.0,10.5,2.0,2.0,-37.7487,145.0522,Eastern Metropolitan,2016
Heidelberg Heights,3,h,650000.0,10.5,1.0,2.0,-37.7422,145.05,Eastern Metropolitan,2016
Heidelberg Heights,3,h,659500.0,10.5,1.0,1.0,-37.7361,145.0551,Eastern Metropolitan,2016
Heidelberg Heights,3,h,725000.0,10.5,1.0,2.0,-37.738,145.0563,Eastern Metropolitan,2016
Heidelberg Heights,2,u,605000.0,10.5,1.0,1.0,-37.7416,145.0567,Eastern Metropolitan,2016
Heidelberg Heights,8,h,770000.0,10.5,4.0,4.0,-37.7426,145.048,Eastern Metropolitan,2016
Heidelberg Heights,3,h,950000.0,10.5,1.0,2.0,-37.7406,145.0483,Eastern Metropolitan,2016
Heidelberg Heights,4,h,856000.0,10.5,1.0,2.0,-37.7477,145.0565,Eastern Metropolitan,2016
Heidelberg Heights,3,h,600000.0,10.5,2.0,2.0,-37.7358,145.0559,Eastern Metropolitan,2016
Heidelberg Heights,2,u,450000.0,10.5,1.0,1.0,-37.7359,145.0563,Eastern Metropolitan,2016
Heidelberg Heights,2,h,1060000.0,10.5,1.0,0.0,-37.7389,145.053,Eastern Metropolitan,2017
Heidelberg Heights,3,h,850000.0,10.5,1.0,1.0,-37.7483,145.0479,Eastern Metropolitan,2017
Heidelberg Heights,2,h,510000.0,10.5,1.0,2.0,-37.7421,145.0491,Eastern Metropolitan,2017
Heidelberg Heights,3,h,1100000.0,10.5,1.0,0.0,-37.7532,145.0554,Eastern Metropolitan,2017
Heidelberg Heights,3,h,915000.0,10.5,1.0,1.0,-37.7416,145.0481,Eastern Metropolitan,2017
Heidelberg Heights,2,u,400000.0,10.5,1.0,1.0,-37.747,145.0575,Eastern Metropolitan,2016
Heidelberg Heights,2,h,526000.0,10.5,1.0,1.0,-37.7389,145.0486,Eastern Metropolitan,2016
Heidelberg Heights,2,h,570000.0,10.5,1.0,3.0,-37.7355,145.0573,Eastern Metropolitan,2016
Heidelberg Heights,3,h,550000.0,10.5,1.0,1.0,-37.7363,145.0506,Eastern Metropolitan,2016
Heidelberg Heights,2,h,510000.0,10.5,1.0,1.0,-37.7433,145.0545,Eastern Metropolitan,2016
Heidelberg Heights,2,h,590000.0,10.5,1.0,2.0,-37.7435,145.0486,Eastern Metropolitan,2016
Heidelberg Heights,2,h,920000.0,10.5,1.0,3.0,-37.7333,145.0588,Eastern Metropolitan,2016
Heidelberg Heights,2,h,460000.0,10.5,1.0,2.0,-37.7428,145.0557,Eastern Metropolitan,2016
Heidelberg Heights,3,h,662500.0,10.5,1.0,4.0,-37.7379,145.0514,Eastern Metropolitan,2016
Heidelberg Heights,4,h,1000500.0,10.5,2.0,1.0,-37.7478,145.0477,Eastern Metropolitan,2016
Heidelberg Heights,3,h,631000.0,10.5,1.0,1.0,-37.7432,145.0479,Eastern Metropolitan,2016
Heidelberg West,5,h,765000.0,9.4,2.0,2.0,-37.7354,145.0381,Eastern Metropolitan,2016
Heidelberg West,3,h,691000.0,9.4,1.0,2.0,-37.7456,145.0397,Eastern Metropolitan,2016
Heidelberg West,3,h,560000.0,9.4,1.0,1.0,-37.7369,145.0376,Eastern Metropolitan,2016
Heidelberg West,2,h,735000.0,9.4,1.0,3.0,-37.7455,145.0452,Eastern Metropolitan,2016
Heidelberg West,3,h,830000.0,9.4,2.0,0.0,-37.737,145.0364,Eastern Metropolitan,2017
Heidelberg West,3,h,330000.0,9.4,1.0,1.0,-37.7357,145.0413,Eastern Metropolitan,2016
Heidelberg West,1,h,405000.0,9.4,1.0,2.0,-37.7359,145.038,Eastern Metropolitan,2016
Heidelberg West,2,t,370000.0,9.4,1.0,1.0,-37.7383,145.036,Eastern Metropolitan,2016
Heidelberg West,3,h,532000.0,9.4,1.0,1.0,-37.7369,145.0422,Eastern Metropolitan,2016
Heidelberg West,3,h,740000.0,9.4,2.0,1.0,-37.747,145.0402,Eastern Metropolitan,2016
Heidelberg West,2,h,686000.0,9.4,1.0,2.0,-37.7446,145.0404,Eastern Metropolitan,2016
Heidelberg West,2,h,501500.0,9.4,1.0,2.0,-37.7405,145.0365,Eastern Metropolitan,2016
Heidelberg West,3,h,525500.0,9.4,1.0,1.0,-37.7344,145.0404,Eastern Metropolitan,2016
Heidelberg West,3,h,525000.0,9.4,1.0,2.0,-37.7409,145.0398,Eastern Metropolitan,2016
Heidelberg West,3,h,710000.0,9.4,1.0,1.0,-37.7385,145.0409,Eastern Metropolitan,2016
Heidelberg West,3,h,808000.0,9.4,1.0,0.0,-37.7386,145.0441,Eastern Metropolitan,2017
Heidelberg West,3,h,652000.0,9.4,1.0,0.0,-37.7356,145.0448,Eastern Metropolitan,2017
Heidelberg West,2,h,515500.0,9.4,1.0,1.0,-37.7441,145.0379,Eastern Metropolitan,2016
Heidelberg West,3,h,800000.0,9.4,1.0,3.0,-37.746,145.0422,Eastern Metropolitan,2016
Heidelberg West,2,h,450000.0,9.4,1.0,2.0,-37.7392,145.0425,Eastern Metropolitan,2016
Heidelberg West,3,h,605000.0,9.4,2.0,4.0,-37.7391,145.0427,Eastern Metropolitan,2016
Heidelberg West,2,h,620000.0,9.4,1.0,2.0,-37.7389,145.0393,Eastern Metropolitan,2016
Heidelberg West,2,h,497500.0,9.4,1.0,2.0,-37.7443,145.0454,Eastern Metropolitan,2016
Heidelberg West,2,u,360000.0,9.4,1.0,1.0,-37.7444,145.047,Eastern Metropolitan,2016
Heidelberg West,2,h,440500.0,9.4,1.0,1.0,-37.7341,145.0434,Eastern Metropolitan,2016
Heidelberg West,4,h,758000.0,9.4,1.0,1.0,-37.7466,145.0428,Eastern Metropolitan,2016
Heidelberg West,3,h,690500.0,9.4,1.0,2.0,-37.7386,145.0447,Eastern Metropolitan,2016
Heidelberg West,2,h,752000.0,9.4,1.0,0.0,-37.7469,145.0399,Eastern Metropolitan,2017
Heidelberg West,2,h,777000.0,9.4,1.0,0.0,-37.7443,145.0452,Eastern Metropolitan,2017
Heidelberg West,2,h,680000.0,9.4,1.0,1.0,-37.7385,145.0387,Eastern Metropolitan,2017
Heidelberg West,3,h,480000.0,9.4,1.0,1.0,-37.739,145.0481,Eastern Metropolitan,2016
Heidelberg West,4,h,715000.0,9.4,2.0,2.0,-37.738,145.0374,Eastern Metropolitan,2016
Heidelberg West,2,h,520000.0,9.4,1.0,2.0,-37.7471,145.0427,Eastern Metropolitan,2016
Heidelberg West,3,h,646250.0,9.4,1.0,2.0,-37.747,145.0389,Eastern Metropolitan,2016
Heidelberg West,3,h,1375000.0,9.4,1.0,1.0,-37.7344,145.044,Eastern Metropolitan,2016
Heidelberg West,3,h,722000.0,9.4,1.0,2.0,-37.7386,145.0387,Eastern Metropolitan,2017
Heidelberg West,2,h,715000.0,9.4,1.0,3.0,-37.7415,145.0391,Eastern Metropolitan,2017
Heidelberg West,1,h,636000.0,9.4,1.0,1.0,-37.7454,145.0397,Eastern Metropolitan,2016
Heidelberg West,2,h,590000.0,9.4,1.0,2.0,-37.7418,145.0464,Eastern Metropolitan,2016
Heidelberg West,4,h,820000.0,9.4,2.0,2.0,-37.7437,145.0402,Eastern Metropolitan,2016
Heidelberg West,2,h,725000.0,9.4,1.0,3.0,-37.7443,145.0462,Eastern Metropolitan,2016
Heidelberg West,2,h,705000.0,9.4,1.0,1.0,-37.7352,145.0449,Eastern Metropolitan,2016
Heidelberg West,3,h,710000.0,9.4,2.0,4.0,-37.7411,145.0394,Eastern Metropolitan,2016
Heidelberg West,2,h,415000.0,9.4,1.0,1.0,-37.7343,145.044,Eastern Metropolitan,2016
Heidelberg West,3,h,392000.0,9.4,1.0,2.0,-37.7383,145.0414,Eastern Metropolitan,2016
Heidelberg West,3,h,961000.0,9.4,1.0,2.0,-37.7411,145.0468,Eastern Metropolitan,2016
Heidelberg West,3,h,507000.0,9.4,1.0,1.0,-37.7403,145.0365,Eastern Metropolitan,2016
Heidelberg West,3,h,465000.0,9.4,1.0,1.0,-37.7399,145.0369,Eastern Metropolitan,2016
Heidelberg West,3,h,675000.0,9.4,1.0,2.0,-37.739,145.0451,Eastern Metropolitan,2016
Hughesdale,2,h,1550000.0,13.0,1.0,1.0,-37.8931,145.0791,Southern Metropolitan,2016
Hughesdale,2,u,516000.0,13.0,1.0,1.0,-37.8967,145.0858,Southern Metropolitan,2016
Hughesdale,3,h,1340000.0,13.0,1.0,1.0,-37.8994,145.0816,Southern Metropolitan,2016
Hughesdale,3,u,855000.0,13.0,1.0,2.0,-37.8909,145.0807,Southern Metropolitan,2017
Hughesdale,3,h,1316000.0,13.0,1.0,2.0,-37.9072,145.0762,Southern Metropolitan,2016
Hughesdale,3,t,828000.0,13.0,2.0,1.0,-37.8966,145.0863,Southern Metropolitan,2016
Hughesdale,3,h,1055000.0,13.0,1.0,1.0,-37.9022,145.0811,Southern Metropolitan,2016
Hughesdale,2,u,623000.0,13.0,1.0,1.0,-37.8988,145.0781,Southern Metropolitan,2016
Hughesdale,4,h,2120000.0,13.0,2.0,2.0,-37.8927,145.0781,Southern Metropolitan,2016
Hughesdale,4,h,1745000.0,13.0,2.0,1.0,-37.9002,145.0768,Southern Metropolitan,2016
Hughesdale,4,h,1700000.0,13.0,2.0,2.0,-37.9002,145.0773,Southern Metropolitan,2016
Hughesdale,2,u,420000.0,13.0,1.0,1.0,-37.9008,145.0859,Southern Metropolitan,2016
Hughesdale,2,u,375500.0,13.0,1.0,1.0,-37.8934,145.0853,Southern Metropolitan,2016
Hughesdale,3,h,1350000.0,13.0,1.0,2.0,-37.8982,145.0806,Southern Metropolitan,2016
Hughesdale,4,h,900000.0,13.0,1.0,1.0,-37.9054,145.0857,Southern Metropolitan,2016
Hughesdale,2,h,1262000.0,13.0,1.0,1.0,-37.9003,145.0777,Southern Metropolitan,2016
Hughesdale,4,h,1337000.0,13.0,1.0,2.0,-37.8991,145.0804,Southern Metropolitan,2016
